Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Turkey,223,Agricultural water withdrawal,4250,2000,31.5,,
Turkey,223,Agricultural water withdrawal,4250,2003,29.6,,
Turkey,223,Agricultural water withdrawal,4250,2012,43.78,I,
Turkey,223,Agricultural water withdrawal,4250,2017,50.05,,
Turkmenistan,213,Agricultural water withdrawal,4250,1994,23.29,,
Turkmenistan,213,Agricultural water withdrawal,4250,2000,24.04,L,
Turkmenistan,213,Agricultural water withdrawal,4250,2004,26.36,,
United Arab Emirates,225,Agricultural water withdrawal,4250,1980,0.72,,
United Arab Emirates,225,Agricultural water withdrawal,4250,1995,1.408,,
United Arab Emirates,225,Agricultural water withdrawal,4250,2000,2.279,I,
United Arab Emirates,225,Agricultural water withdrawal,4250,2005,3.312,I,
Uzbekistan,235,Agricultural water withdrawal,4250,1994,54.37,,
Uzbekistan,235,Agricultural water withdrawal,4250,2001,54.78,,
Uzbekistan,235,Agricultural water withdrawal,4250,2005,50.4,,
Uzbekistan,235,Agricultural water withdrawal,4250,2017,54.36,,
Viet Nam,237,Agricultural water withdrawal,4250,1980,35.04,,
Viet Nam,237,Agricultural water withdrawal,4250,1985,40.65,,
Viet Nam,237,Agricultural water withdrawal,4250,1990,47,,
Viet Nam,237,Agricultural water withdrawal,4250,2005,77.75,,
Yemen,249,Agricultural water withdrawal,4250,1990,2.7,,
Yemen,249,Agricultural water withdrawal,4250,2000,3.06,,
Yemen,249,Agricultural water withdrawal,4250,2005,3.235,,
Albania,3,Agricultural water withdrawal,4250,1990,1,,
Albania,3,Agricultural water withdrawal,4250,1995,0.67,,[101]
Albania,3,Agricultural water withdrawal,4250,2000,1.06,L,
Albania,3,Agricultural water withdrawal,4250,2006,0.5176,L,[102]
Albania,3,Agricultural water withdrawal,4250,2017,0.905,,
Austria,11,Agricultural water withdrawal,4250,1980,0.09,E,[103]
Austria,11,Agricultural water withdrawal,4250,1985,0.2,E,[104]
Austria,11,Agricultural water withdrawal,4250,1990,0.1,E,[105]
Austria,11,Agricultural water withdrawal,4250,1997,0.1,E,[106]
Austria,11,Agricultural water withdrawal,4250,2002,0.1,E,
Austria,11,Agricultural water withdrawal,4250,2010,0.0771,E,
Belarus,57,Agricultural water withdrawal,4250,1995,0.568,,[107]
Belarus,57,Agricultural water withdrawal,4250,2000,0.442,,[108]
Belarus,57,Agricultural water withdrawal,4250,2005,0.409,,[109]
Belarus,57,Agricultural water withdrawal,4250,2010,0.471,,[110]
Belarus,57,Agricultural water withdrawal,4250,2017,0.431,,
Belgium,255,Agricultural water withdrawal,4250,1980,0.3612,,
Belgium,255,Agricultural water withdrawal,4250,1997,0.016,E,
Belgium,255,Agricultural water withdrawal,4250,2002,0.0382,E,[111]
Belgium,255,Agricultural water withdrawal,4250,2007,0.0369,E,[112]
Belgium,255,Agricultural water withdrawal,4250,2012,0.036,E,
Belgium,255,Agricultural water withdrawal,4250,2015,0.045,E,
Bulgaria,27,Agricultural water withdrawal,4250,1990,2.225,I,
Bulgaria,27,Agricultural water withdrawal,4250,2002,0.743,E,[113]
Bulgaria,27,Agricultural water withdrawal,4250,2006,0.8759,E,[114]
Bulgaria,27,Agricultural water withdrawal,4250,2012,0.9494,,
Bulgaria,27,Agricultural water withdrawal,4250,2017,0.8345,E,
Croatia,98,Agricultural water withdrawal,4250,2002,0.0059,,
Croatia,98,Agricultural water withdrawal,4250,2007,0.0032,E,[115]
Croatia,98,Agricultural water withdrawal,4250,2010,0.0086,,
Croatia,98,Agricultural water withdrawal,4250,2015,0.076,,
Cyprus,50,Agricultural water withdrawal,4250,1975,0.13,,
Cyprus,50,Agricultural water withdrawal,4250,1980,0.14,,
Cyprus,50,Agricultural water withdrawal,4250,1985,0.155,,
Cyprus,50,Agricultural water withdrawal,4250,1990,0.166,,
Cyprus,50,Agricultural water withdrawal,4250,1993,0.156,,
Cyprus,50,Agricultural water withdrawal,4250,2002,0.1606,E,[116]
Cyprus,50,Agricultural water withdrawal,4250,2007,0.143,E,[117]
Cyprus,50,Agricultural water withdrawal,4250,2012,0.171,E,[118]
Cyprus,50,Agricultural water withdrawal,4250,2017,0.184,,
Czechia,167,Agricultural water withdrawal,4250,1985,,,[119]
Czechia,167,Agricultural water withdrawal,4250,1990,,,[120]
Czechia,167,Agricultural water withdrawal,4250,1997,0.02,E,[121]
Czechia,167,Agricultural water withdrawal,4250,2002,0.0187,E,
Czechia,167,Agricultural water withdrawal,4250,2007,0.0298,E,
Czechia,167,Agricultural water withdrawal,4250,2012,0.0432,E,[122]
Czechia,167,Agricultural water withdrawal,4250,2017,0.0466,,
Denmark,54,Agricultural water withdrawal,4250,1970,0.18,E,
Denmark,54,Agricultural water withdrawal,4250,1975,0.46,E,
Denmark,54,Agricultural water withdrawal,4250,1980,0.46,E,
Denmark,54,Agricultural water withdrawal,4250,1985,0.7,E,
Denmark,54,Agricultural water withdrawal,4250,1990,0.465,E,
Denmark,54,Agricultural water withdrawal,4250,1997,0.369,E,
Denmark,54,Agricultural water withdrawal,4250,2002,0.1652,E,[123]
Denmark,54,Agricultural water withdrawal,4250,2007,0.1175,E,[124]
Denmark,54,Agricultural water withdrawal,4250,2012,0.1863,E,
Denmark,54,Agricultural water withdrawal,4250,2016,0.3267,,
Estonia,63,Agricultural water withdrawal,4250,1995,0.008,,
Estonia,63,Agricultural water withdrawal,4250,2002,0.03,E,[125]
Estonia,63,Agricultural water withdrawal,4250,2007,0.0076,E,[126]
Estonia,63,Agricultural water withdrawal,4250,2012,0.0045,,
Estonia,63,Agricultural water withdrawal,4250,2017,0.0045,,
Finland,67,Agricultural water withdrawal,4250,1990,0.02,E,
Finland,67,Agricultural water withdrawal,4250,1995,0.05,E,
Finland,67,Agricultural water withdrawal,4250,2002,0.05,E,[127]
Finland,67,Agricultural water withdrawal,4250,2005,0.05,E,[128]
France,68,Agricultural water withdrawal,4250,1992,4.919,E,
France,68,Agricultural water withdrawal,4250,1997,3.35,E,
France,68,Agricultural water withdrawal,4250,2002,4.291,E,[129]
France,68,Agricultural water withdrawal,4250,2007,3.933,E,[130]
France,68,Agricultural water withdrawal,4250,2012,2.913,,
France,68,Agricultural water withdrawal,4250,2016,3.113,,[131]
Germany,79,Agricultural water withdrawal,4250,1991,1.6,E,
Germany,79,Agricultural water withdrawal,4250,1995,1.6,,
Germany,79,Agricultural water withdrawal,4250,2000,1.14,E,
Germany,79,Agricultural water withdrawal,4250,2007,0.1317,E,
Germany,79,Agricultural water withdrawal,4250,2010,0.2109,E,[132]
Germany,79,Agricultural water withdrawal,4250,2016,0.2997,E,
Greece,84,Agricultural water withdrawal,4250,1970,2.425,E,[133]
Greece,84,Agricultural water withdrawal,4250,1975,3.576,E,
Greece,84,Agricultural water withdrawal,4250,1985,4.6,E,[134]
Greece,84,Agricultural water withdrawal,4250,1992,7.9,E,[135]
Greece,84,Agricultural water withdrawal,4250,1997,7.6,E,[136]
Greece,84,Agricultural water withdrawal,4250,2002,8.42,E,[137]
Greece,84,Agricultural water withdrawal,4250,2007,8.458,E,[138]
Greece,84,Agricultural water withdrawal,4250,2012,8.283,E,
Greece,84,Agricultural water withdrawal,4250,2016,9.041,E,
Hungary,97,Agricultural water withdrawal,4250,1970,0.665,E,[139]
Hungary,97,Agricultural water withdrawal,4250,1975,0.8903,E,[140]
Hungary,97,Agricultural water withdrawal,4250,1985,2.286,,
Hungary,97,Agricultural water withdrawal,4250,1992,0.949,E,[141]
Hungary,97,Agricultural water withdrawal,4250,1996,0.4556,E,[142]
Hungary,97,Agricultural water withdrawal,4250,2002,0.6796,E,[143]
Hungary,97,Agricultural water withdrawal,4250,2006,0.3054,E,[144]
Hungary,97,Agricultural water withdrawal,4250,2012,0.322,E,[145]
Hungary,97,Agricultural water withdrawal,4250,2017,0.5186,I,
Iceland,99,Agricultural water withdrawal,4250,1980,0.004,E,
Iceland,99,Agricultural water withdrawal,4250,1985,0.004,E,[146]
Iceland,99,Agricultural water withdrawal,4250,1992,0.07,E,[147]
Iceland,99,Agricultural water withdrawal,4250,2002,0.07,E,[148]
Iceland,99,Agricultural water withdrawal,4250,2004,0.07,E,[149]
Iceland,99,Agricultural water withdrawal,4250,2012,3.00E-04,,
Iceland,99,Agricultural water withdrawal,4250,2015,3.00E-04,,
Ireland,104,Agricultural water withdrawal,4250,1970,0.179,E,
Ireland,104,Agricultural water withdrawal,4250,1980,0.13,E,
Ireland,104,Agricultural water withdrawal,4250,1994,0.179,E,[150]
Italy,106,Agricultural water withdrawal,4250,1970,25.6,,
Italy,106,Agricultural water withdrawal,4250,2000,20.01,L,
Italy,106,Agricultural water withdrawal,4250,2007,12.89,L,[151]
Italy,106,Agricultural water withdrawal,4250,2013,17,,
Latvia,119,Agricultural water withdrawal,4250,1995,0.036,,
Latvia,119,Agricultural water withdrawal,4250,2002,0.0532,E,[152]
Latvia,119,Agricultural water withdrawal,4250,2007,0.0506,E,[153]
Latvia,119,Agricultural water withdrawal,4250,2012,0.0408,E,[154]
Latvia,119,Agricultural water withdrawal,4250,2017,0.0615,,
Lithuania,126,Agricultural water withdrawal,4250,1995,0.008,,
Lithuania,126,Agricultural water withdrawal,4250,2001,0.053,E,[155]
Lithuania,126,Agricultural water withdrawal,4250,2007,0.0818,E,[156]
Lithuania,126,Agricultural water withdrawal,4250,2009,0.0793,E,[157]
Lithuania,126,Agricultural water withdrawal,4250,2017,0.0589,,
Luxembourg,256,Agricultural water withdrawal,4250,1995,2.00E-04,E,
Luxembourg,256,Agricultural water withdrawal,4250,1999,2.00E-04,E,
Luxembourg,256,Agricultural water withdrawal,4250,2012,2.00E-04,E,[158]
Luxembourg,256,Agricultural water withdrawal,4250,2017,4.00E-04,,
Malta,134,Agricultural water withdrawal,4250,1995,0.007,,
Malta,134,Agricultural water withdrawal,4250,2002,0.0189,E,[159]
Malta,134,Agricultural water withdrawal,4250,2007,0.0203,E,[160]
Malta,134,Agricultural water withdrawal,4250,2012,0.0241,E,[161]
Malta,134,Agricultural water withdrawal,4250,2017,0.0254,,
Monaco,140,Agricultural water withdrawal,4250,1990,0,E,
Monaco,140,Agricultural water withdrawal,4250,1997,0,E,
Monaco,140,Agricultural water withdrawal,4250,2002,0,E,
Monaco,140,Agricultural water withdrawal,4250,2007,0,E,
Monaco,140,Agricultural water withdrawal,4250,2009,0,E,
Montenegro,273,Agricultural water withdrawal,4250,2007,0.0066,E,
Montenegro,273,Agricultural water withdrawal,4250,2010,0.0017,,
Netherlands,150,Agricultural water withdrawal,4250,1991,0.184,E,
Netherlands,150,Agricultural water withdrawal,4250,1996,0.23,E,[162]
Netherlands,150,Agricultural water withdrawal,4250,2002,0.0526,E,[163]
Netherlands,150,Agricultural water withdrawal,4250,2007,0.0719,E,[164]
Netherlands,150,Agricultural water withdrawal,4250,2012,0.0602,E,[165]
Netherlands,150,Agricultural water withdrawal,4250,2016,0.0765,,
North Macedonia,154,Agricultural water withdrawal,4250,1996,1.066,,
North Macedonia,154,Agricultural water withdrawal,4250,2002,0.2814,E,[166]
North Macedonia,154,Agricultural water withdrawal,4250,2007,0.1255,E,[167]
North Macedonia,154,Agricultural water withdrawal,4250,2012,1.353,,
North Macedonia,154,Agricultural water withdrawal,4250,2015,0.139,,
Norway,162,Agricultural water withdrawal,4250,1996,0.73,E,
Norway,162,Agricultural water withdrawal,4250,2002,0.808,E,
Norway,162,Agricultural water withdrawal,4250,2006,0.8449,E,
Poland,173,Agricultural water withdrawal,4250,1970,1.681,E,
Poland,173,Agricultural water withdrawal,4250,1975,1.662,E,[168]
Poland,173,Agricultural water withdrawal,4250,1980,1.323,E,[169]
Poland,173,Agricultural water withdrawal,4250,1985,1.606,E,[170]
Poland,173,Agricultural water withdrawal,4250,1992,1.37,E,[171]
Poland,173,Agricultural water withdrawal,4250,1997,1.083,E,[172]
Poland,173,Agricultural water withdrawal,4250,2002,1.108,E,[173]
Poland,173,Agricultural water withdrawal,4250,2007,1.122,E,[174]
Poland,173,Agricultural water withdrawal,4250,2012,1.102,E,[175]
Poland,173,Agricultural water withdrawal,4250,2017,1.018,,
Portugal,174,Agricultural water withdrawal,4250,1991,5.1,E,
Portugal,174,Agricultural water withdrawal,4250,1995,10,E,
Portugal,174,Agricultural water withdrawal,4250,1998,8.767,E,
Republic of Moldova,146,Agricultural water withdrawal,4250,1992,0.775,,
Republic of Moldova,146,Agricultural water withdrawal,4250,1996,0.35,,
Republic of Moldova,146,Agricultural water withdrawal,4250,2007,0.036,,
Republic of Moldova,146,Agricultural water withdrawal,4250,2012,0.039,,
Republic of Moldova,146,Agricultural water withdrawal,4250,2017,0.042,,
Romania,183,Agricultural water withdrawal,4250,1970,3.4,,
Romania,183,Agricultural water withdrawal,4250,1975,5.75,,
Romania,183,Agricultural water withdrawal,4250,1980,6.79,,
Romania,183,Agricultural water withdrawal,4250,1985,8.49,,
Romania,183,Agricultural water withdrawal,4250,1990,9.1,,
Romania,183,Agricultural water withdrawal,4250,1997,2.98,,
Romania,183,Agricultural water withdrawal,4250,2002,1.192,E,[176]
Romania,183,Agricultural water withdrawal,4250,2007,1.099,E,[177]
Romania,183,Agricultural water withdrawal,4250,2012,1.093,E,[178]
Romania,183,Agricultural water withdrawal,4250,2017,1.491,,
Russian Federation,185,Agricultural water withdrawal,4250,1994,15.3,,
Russian Federation,185,Agricultural water withdrawal,4250,2001,13.2,,
Russian Federation,185,Agricultural water withdrawal,4250,2017,18.66,,
Serbia,272,Agricultural water withdrawal,4250,2007,0.1282,E,[179]
Serbia,272,Agricultural water withdrawal,4250,2012,0.6245,E,
Serbia,272,Agricultural water withdrawal,4250,2017,0.6608,,
Slovakia,199,Agricultural water withdrawal,4250,1992,,,[180]
Slovakia,199,Agricultural water withdrawal,4250,1997,0.067,E,[181]
Slovakia,199,Agricultural water withdrawal,4250,2002,0.056,E,[182]
Slovakia,199,Agricultural water withdrawal,4250,2007,0.0225,E,[183]
Slovakia,199,Agricultural water withdrawal,4250,2012,0.0307,E,[184]
Slovakia,199,Agricultural water withdrawal,4250,2017,0.0316,,
Slovenia,198,Agricultural water withdrawal,4250,1992,0.0037,E,[185]
Slovenia,198,Agricultural water withdrawal,4250,1995,0.0048,E,[186]
Slovenia,198,Agricultural water withdrawal,4250,2002,0.0066,E,
Slovenia,198,Agricultural water withdrawal,4250,2007,0.0046,E,[187]
Slovenia,198,Agricultural water withdrawal,4250,2012,0.0023,E,[188]
Slovenia,198,Agricultural water withdrawal,4250,2017,0.0039,,
Spain,203,Agricultural water withdrawal,4250,1986,28.43,,
Spain,203,Agricultural water withdrawal,4250,1991,23.7,E,[189]
Spain,203,Agricultural water withdrawal,4250,1997,23.41,E,[190]
Spain,203,Agricultural water withdrawal,4250,2002,23.04,E,[191]
Spain,203,Agricultural water withdrawal,4250,2007,23.18,E,[192]
Spain,203,Agricultural water withdrawal,4250,2012,25.47,E,[193]
Spain,203,Agricultural water withdrawal,4250,2016,20.36,,
Sweden,210,Agricultural water withdrawal,4250,1970,0.132,E,[194]
Sweden,210,Agricultural water withdrawal,4250,1975,0.137,E,[195]
Sweden,210,Agricultural water withdrawal,4250,1980,0.14,E,[196]
Sweden,210,Agricultural water withdrawal,4250,1992,0.174,E,
Sweden,210,Agricultural water withdrawal,4250,1997,0.15,E,[197]
Sweden,210,Agricultural water withdrawal,4250,2002,0.135,E,
Sweden,210,Agricultural water withdrawal,4250,2007,0.107,E,[198]
Sweden,210,Agricultural water withdrawal,4250,2010,0.098,E,[199]
Sweden,210,Agricultural water withdrawal,4250,2015,0.075,,
Switzerland,211,Agricultural water withdrawal,4250,2000,0.05,L,
Switzerland,211,Agricultural water withdrawal,4250,2012,0.1601,E,[200]
Ukraine,230,Agricultural water withdrawal,4250,1992,7.865,I,
Ukraine,230,Agricultural water withdrawal,4250,2000,5.485,I,
Ukraine,230,Agricultural water withdrawal,4250,2005,4.525,I,
Ukraine,230,Agricultural water withdrawal,4250,2010,4.454,I,
Ukraine,230,Agricultural water withdrawal,4250,2017,3.206,,
United Kingdom,229,Agricultural water withdrawal,4250,1990,0.6681,E,
United Kingdom,229,Agricultural water withdrawal,4250,1995,1.723,E,
United Kingdom,229,Agricultural water withdrawal,4250,2002,1.308,E,"[201,202]"
United Kingdom,229,Agricultural water withdrawal,4250,2007,1.33,E,[203]
United Kingdom,229,Agricultural water withdrawal,4250,2012,1.049,E,[204]
United Kingdom,229,Agricultural water withdrawal,4250,2016,1.183,,
Australia,10,Agricultural water withdrawal,4250,1996,15.5,E,
Australia,10,Agricultural water withdrawal,4250,2001,15.03,,
Australia,10,Agricultural water withdrawal,4250,2005,12.24,,
Australia,10,Agricultural water withdrawal,4250,2012,9.587,,
Australia,10,Agricultural water withdrawal,4250,2017,10.5,,
Fiji,66,Agricultural water withdrawal,4250,1987,0.018,,
Fiji,66,Agricultural water withdrawal,4250,2000,0.05,L,
Fiji,66,Agricultural water withdrawal,4250,2005,0.05,I,
New Zealand,156,Agricultural water withdrawal,4250,1985,0.836,,
New Zealand,156,Agricultural water withdrawal,4250,2006,2.82,E,[205]
New Zealand,156,Agricultural water withdrawal,4250,2010,3.207,E,[206]
Algeria,4,Industrial water withdrawal,4252,1980,0.12,,
Algeria,4,Industrial water withdrawal,4252,1990,0.68,,
Algeria,4,Industrial water withdrawal,4252,2000,0.5,I,
Algeria,4,Industrial water withdrawal,4252,2012,0.415,I,[207]
Algeria,4,Industrial water withdrawal,4252,2017,0.191,,
Angola,7,Industrial water withdrawal,4252,1987,0.048,,
Angola,7,Industrial water withdrawal,4252,2000,0.1845,L,
Angola,7,Industrial water withdrawal,4252,2005,0.2396,L,
Benin,53,Industrial water withdrawal,4252,1985,0.015,,
Benin,53,Industrial water withdrawal,4252,2001,0.03,I,
Botswana,20,Industrial water withdrawal,4252,1992,0.023,,
Botswana,20,Industrial water withdrawal,4252,1995,0.0275,I,
Botswana,20,Industrial water withdrawal,4252,2000,0.035,,[208]
Botswana,20,Industrial water withdrawal,4252,2005,0.0389,L,
Botswana,20,Industrial water withdrawal,4252,2012,0.0363,,
Botswana,20,Industrial water withdrawal,4252,2017,0.0234,,
Burkina Faso,233,Industrial water withdrawal,4252,1985,0,,
Burkina Faso,233,Industrial water withdrawal,4252,1992,0,,
Burkina Faso,233,Industrial water withdrawal,4252,1995,0.003,I,
Burkina Faso,233,Industrial water withdrawal,4252,2000,0.0161,L,
Burkina Faso,233,Industrial water withdrawal,4252,2005,0.0217,L,
Burundi,29,Industrial water withdrawal,4252,1987,0,,
Burundi,29,Industrial water withdrawal,4252,2000,0.017,I,
Burundi,29,Industrial water withdrawal,4252,2005,0.015,L,
Cabo Verde,35,Industrial water withdrawal,4252,2001,4.00E-04,,
Cameroon,32,Industrial water withdrawal,4252,1987,0.076,,
Cameroon,32,Industrial water withdrawal,4252,1992,0.076,,
